id;rating;comment;review_date
1;3;../fake-data/blob/hipster.txt;2024-10-20T17:37:50
2;3;../fake-data/blob/hipster.txt;2024-10-21T11:17:40
3;1;../fake-data/blob/hipster.txt;2024-10-21T07:20:22
4;2;../fake-data/blob/hipster.txt;2024-10-20T23:23:45
5;2;../fake-data/blob/hipster.txt;2024-10-20T22:20:27
6;3;../fake-data/blob/hipster.txt;2024-10-21T10:19:27
7;1;../fake-data/blob/hipster.txt;2024-10-20T23:40:16
8;2;../fake-data/blob/hipster.txt;2024-10-21T02:10:50
9;2;../fake-data/blob/hipster.txt;2024-10-21T10:08:50
10;1;../fake-data/blob/hipster.txt;2024-10-21T04:02:57
