id;rating;comment;review_date
1;4;../fake-data/blob/hipster.txt;2024-10-20T21:46:14
2;1;../fake-data/blob/hipster.txt;2024-10-20T17:15:37
3;4;../fake-data/blob/hipster.txt;2024-10-20T18:28:30
4;2;../fake-data/blob/hipster.txt;2024-10-20T17:40:00
5;2;../fake-data/blob/hipster.txt;2024-10-20T17:46:13
6;2;../fake-data/blob/hipster.txt;2024-10-20T23:53:04
7;4;../fake-data/blob/hipster.txt;2024-10-20T19:06:16
8;1;../fake-data/blob/hipster.txt;2024-10-20T16:03:17
9;5;../fake-data/blob/hipster.txt;2024-10-20T20:33:24
10;1;../fake-data/blob/hipster.txt;2024-10-21T01:14:07
