id;rating;comment;review_date
1;3;../fake-data/blob/hipster.txt;2024-10-20T13:29:03
2;3;../fake-data/blob/hipster.txt;2024-10-21T07:08:53
3;1;../fake-data/blob/hipster.txt;2024-10-21T03:11:35
4;2;../fake-data/blob/hipster.txt;2024-10-20T19:14:58
5;2;../fake-data/blob/hipster.txt;2024-10-20T18:11:40
6;3;../fake-data/blob/hipster.txt;2024-10-21T06:10:40
7;1;../fake-data/blob/hipster.txt;2024-10-20T19:31:29
8;2;../fake-data/blob/hipster.txt;2024-10-20T22:02:03
9;2;../fake-data/blob/hipster.txt;2024-10-21T06:00:03
10;1;../fake-data/blob/hipster.txt;2024-10-20T23:54:10
