id;rating;comment;review_date
1;3;../fake-data/blob/hipster.txt;2024-10-20T11:39:15
2;3;../fake-data/blob/hipster.txt;2024-10-21T05:19:05
3;1;../fake-data/blob/hipster.txt;2024-10-21T01:21:47
4;2;../fake-data/blob/hipster.txt;2024-10-20T17:25:10
5;2;../fake-data/blob/hipster.txt;2024-10-20T16:21:52
6;3;../fake-data/blob/hipster.txt;2024-10-21T04:20:52
7;1;../fake-data/blob/hipster.txt;2024-10-20T17:41:41
8;2;../fake-data/blob/hipster.txt;2024-10-20T20:12:15
9;2;../fake-data/blob/hipster.txt;2024-10-21T04:10:15
10;1;../fake-data/blob/hipster.txt;2024-10-20T22:04:22
