id;rating;comment;review_date
1;2;../fake-data/blob/hipster.txt;2024-10-22T22:25:47
2;4;../fake-data/blob/hipster.txt;2024-10-23T01:01:58
3;1;../fake-data/blob/hipster.txt;2024-10-22T19:43:30
4;3;../fake-data/blob/hipster.txt;2024-10-22T19:58:22
5;3;../fake-data/blob/hipster.txt;2024-10-23T10:03:01
6;3;../fake-data/blob/hipster.txt;2024-10-23T02:58:45
7;4;../fake-data/blob/hipster.txt;2024-10-23T05:24:30
8;5;../fake-data/blob/hipster.txt;2024-10-23T16:07:09
9;2;../fake-data/blob/hipster.txt;2024-10-23T01:21:54
10;1;../fake-data/blob/hipster.txt;2024-10-22T23:40:39
