id;rating;comment;review_date
1;1;../fake-data/blob/hipster.txt;2024-10-22T23:42:29
2;2;../fake-data/blob/hipster.txt;2024-10-23T02:09:56
3;3;../fake-data/blob/hipster.txt;2024-10-22T23:53:38
4;2;../fake-data/blob/hipster.txt;2024-10-22T20:59:44
5;3;../fake-data/blob/hipster.txt;2024-10-22T19:44:18
6;1;../fake-data/blob/hipster.txt;2024-10-23T05:50:10
7;4;../fake-data/blob/hipster.txt;2024-10-22T18:45:33
8;2;../fake-data/blob/hipster.txt;2024-10-23T07:32:00
9;3;../fake-data/blob/hipster.txt;2024-10-23T11:33:00
10;2;../fake-data/blob/hipster.txt;2024-10-23T08:05:34
