id;rating;comment;review_date
1;4;../fake-data/blob/hipster.txt;2024-10-23T03:08:09
2;1;../fake-data/blob/hipster.txt;2024-10-22T22:37:32
3;4;../fake-data/blob/hipster.txt;2024-10-22T23:50:25
4;2;../fake-data/blob/hipster.txt;2024-10-22T23:01:55
5;2;../fake-data/blob/hipster.txt;2024-10-22T23:08:08
6;2;../fake-data/blob/hipster.txt;2024-10-23T05:14:59
7;4;../fake-data/blob/hipster.txt;2024-10-23T00:28:11
8;1;../fake-data/blob/hipster.txt;2024-10-22T21:25:12
9;5;../fake-data/blob/hipster.txt;2024-10-23T01:55:19
10;1;../fake-data/blob/hipster.txt;2024-10-23T06:36:02
