id;rating;comment;review_date
1;2;../fake-data/blob/hipster.txt;2024-10-22T19:37:02
2;2;../fake-data/blob/hipster.txt;2024-10-23T17:59:31
3;3;../fake-data/blob/hipster.txt;2024-10-23T05:34:54
4;2;../fake-data/blob/hipster.txt;2024-10-22T22:32:00
5;3;../fake-data/blob/hipster.txt;2024-10-23T03:18:51
6;4;../fake-data/blob/hipster.txt;2024-10-23T00:59:38
7;1;../fake-data/blob/hipster.txt;2024-10-23T09:42:08
8;4;../fake-data/blob/hipster.txt;2024-10-23T07:51:15
9;4;../fake-data/blob/hipster.txt;2024-10-23T16:09:04
10;2;../fake-data/blob/hipster.txt;2024-10-22T18:46:27
