id;rating;comment;review_date
1;3;../fake-data/blob/hipster.txt;2024-10-23T06:16:52
2;2;../fake-data/blob/hipster.txt;2024-10-23T01:19:30
3;5;../fake-data/blob/hipster.txt;2024-10-23T14:30:42
4;3;../fake-data/blob/hipster.txt;2024-10-22T19:50:37
5;1;../fake-data/blob/hipster.txt;2024-10-23T15:58:44
6;5;../fake-data/blob/hipster.txt;2024-10-23T09:25:41
7;2;../fake-data/blob/hipster.txt;2024-10-23T13:12:35
8;1;../fake-data/blob/hipster.txt;2024-10-23T12:08:47
9;1;../fake-data/blob/hipster.txt;2024-10-23T02:16:02
10;3;../fake-data/blob/hipster.txt;2024-10-23T09:15:36
