id;rating;comment;review_date
1;4;../fake-data/blob/hipster.txt;2024-10-22T19:55:46
2;2;../fake-data/blob/hipster.txt;2024-10-23T01:59:07
3;1;../fake-data/blob/hipster.txt;2024-10-23T16:04:52
4;2;../fake-data/blob/hipster.txt;2024-10-23T06:11:18
5;2;../fake-data/blob/hipster.txt;2024-10-22T19:10:29
6;3;../fake-data/blob/hipster.txt;2024-10-23T10:09:56
7;4;../fake-data/blob/hipster.txt;2024-10-23T14:53:54
8;2;../fake-data/blob/hipster.txt;2024-10-23T09:14:50
9;5;../fake-data/blob/hipster.txt;2024-10-23T15:42:43
10;5;../fake-data/blob/hipster.txt;2024-10-22T22:17:27
