id;rating;comment;review_date
1;5;../fake-data/blob/hipster.txt;2024-10-22T22:58:32
2;5;../fake-data/blob/hipster.txt;2024-10-23T04:28:15
3;2;../fake-data/blob/hipster.txt;2024-10-23T04:07:04
4;4;../fake-data/blob/hipster.txt;2024-10-23T04:39:42
5;1;../fake-data/blob/hipster.txt;2024-10-22T18:15:48
6;4;../fake-data/blob/hipster.txt;2024-10-22T23:32:52
7;1;../fake-data/blob/hipster.txt;2024-10-23T01:21:46
8;3;../fake-data/blob/hipster.txt;2024-10-23T14:44:38
9;4;../fake-data/blob/hipster.txt;2024-10-22T22:29:01
10;1;../fake-data/blob/hipster.txt;2024-10-22T23:28:40
