id;rating;comment;review_date
1;4;../fake-data/blob/hipster.txt;2024-10-21T01:55:01
2;1;../fake-data/blob/hipster.txt;2024-10-20T21:24:24
3;4;../fake-data/blob/hipster.txt;2024-10-20T22:37:17
4;2;../fake-data/blob/hipster.txt;2024-10-20T21:48:47
5;2;../fake-data/blob/hipster.txt;2024-10-20T21:55:00
6;2;../fake-data/blob/hipster.txt;2024-10-21T04:01:51
7;4;../fake-data/blob/hipster.txt;2024-10-20T23:15:03
8;1;../fake-data/blob/hipster.txt;2024-10-20T20:12:04
9;5;../fake-data/blob/hipster.txt;2024-10-21T00:42:11
10;1;../fake-data/blob/hipster.txt;2024-10-21T05:22:54
