id;rating;comment;review_date
1;5;../fake-data/blob/hipster.txt;2024-10-21T10:43:37
2;4;../fake-data/blob/hipster.txt;2024-10-21T08:45:14
3;2;../fake-data/blob/hipster.txt;2024-10-20T14:57:39
4;2;../fake-data/blob/hipster.txt;2024-10-21T03:44:27
5;3;../fake-data/blob/hipster.txt;2024-10-20T12:31:33
6;3;../fake-data/blob/hipster.txt;2024-10-21T00:21:09
7;5;../fake-data/blob/hipster.txt;2024-10-21T07:47:51
8;2;../fake-data/blob/hipster.txt;2024-10-21T03:34:41
9;1;../fake-data/blob/hipster.txt;2024-10-21T02:52:55
10;1;../fake-data/blob/hipster.txt;2024-10-21T05:24:35
