id;rating;comment;review_date
1;4;../fake-data/blob/hipster.txt;2024-10-21T02:02:29
2;1;../fake-data/blob/hipster.txt;2024-10-20T21:31:52
3;4;../fake-data/blob/hipster.txt;2024-10-20T22:44:45
4;2;../fake-data/blob/hipster.txt;2024-10-20T21:56:15
5;2;../fake-data/blob/hipster.txt;2024-10-20T22:02:28
6;2;../fake-data/blob/hipster.txt;2024-10-21T04:09:19
7;4;../fake-data/blob/hipster.txt;2024-10-20T23:22:31
8;1;../fake-data/blob/hipster.txt;2024-10-20T20:19:32
9;5;../fake-data/blob/hipster.txt;2024-10-21T00:49:39
10;1;../fake-data/blob/hipster.txt;2024-10-21T05:30:22
