id;rating;comment;review_date
1;3;../fake-data/blob/hipster.txt;2024-10-20T11:43:13
2;3;../fake-data/blob/hipster.txt;2024-10-21T05:23:03
3;1;../fake-data/blob/hipster.txt;2024-10-21T01:25:45
4;2;../fake-data/blob/hipster.txt;2024-10-20T17:29:08
5;2;../fake-data/blob/hipster.txt;2024-10-20T16:25:50
6;3;../fake-data/blob/hipster.txt;2024-10-21T04:24:50
7;1;../fake-data/blob/hipster.txt;2024-10-20T17:45:39
8;2;../fake-data/blob/hipster.txt;2024-10-20T20:16:13
9;2;../fake-data/blob/hipster.txt;2024-10-21T04:14:13
10;1;../fake-data/blob/hipster.txt;2024-10-20T22:08:20
