id;rating;comment;review_date
1;5;../fake-data/blob/hipster.txt;2024-10-20T21:51:33
2;5;../fake-data/blob/hipster.txt;2024-10-21T03:21:16
3;2;../fake-data/blob/hipster.txt;2024-10-21T03:00:05
4;4;../fake-data/blob/hipster.txt;2024-10-21T03:32:43
5;1;../fake-data/blob/hipster.txt;2024-10-20T17:08:49
6;4;../fake-data/blob/hipster.txt;2024-10-20T22:25:53
7;1;../fake-data/blob/hipster.txt;2024-10-21T00:14:47
8;3;../fake-data/blob/hipster.txt;2024-10-21T13:37:39
9;4;../fake-data/blob/hipster.txt;2024-10-20T21:22:02
10;1;../fake-data/blob/hipster.txt;2024-10-20T22:21:41
