id;rating;comment;review_date
1;3;../fake-data/blob/hipster.txt;2024-10-20T13:19:21
2;3;../fake-data/blob/hipster.txt;2024-10-21T06:59:11
3;1;../fake-data/blob/hipster.txt;2024-10-21T03:01:53
4;2;../fake-data/blob/hipster.txt;2024-10-20T19:05:16
5;2;../fake-data/blob/hipster.txt;2024-10-20T18:01:58
6;3;../fake-data/blob/hipster.txt;2024-10-21T06:00:58
7;1;../fake-data/blob/hipster.txt;2024-10-20T19:21:47
8;2;../fake-data/blob/hipster.txt;2024-10-20T21:52:21
9;2;../fake-data/blob/hipster.txt;2024-10-21T05:50:21
10;1;../fake-data/blob/hipster.txt;2024-10-20T23:44:28
