id;rating;comment;review_date
1;4;../fake-data/blob/hipster.txt;2024-10-21T01:54:45
2;1;../fake-data/blob/hipster.txt;2024-10-20T21:24:08
3;4;../fake-data/blob/hipster.txt;2024-10-20T22:37:01
4;2;../fake-data/blob/hipster.txt;2024-10-20T21:48:31
5;2;../fake-data/blob/hipster.txt;2024-10-20T21:54:44
6;2;../fake-data/blob/hipster.txt;2024-10-21T04:01:35
7;4;../fake-data/blob/hipster.txt;2024-10-20T23:14:47
8;1;../fake-data/blob/hipster.txt;2024-10-20T20:11:48
9;5;../fake-data/blob/hipster.txt;2024-10-21T00:41:55
10;1;../fake-data/blob/hipster.txt;2024-10-21T05:22:38
