id;rating;comment;review_date
1;3;../fake-data/blob/hipster.txt;2024-10-20T17:37:34
2;3;../fake-data/blob/hipster.txt;2024-10-21T11:17:24
3;1;../fake-data/blob/hipster.txt;2024-10-21T07:20:06
4;2;../fake-data/blob/hipster.txt;2024-10-20T23:23:29
5;2;../fake-data/blob/hipster.txt;2024-10-20T22:20:11
6;3;../fake-data/blob/hipster.txt;2024-10-21T10:19:11
7;1;../fake-data/blob/hipster.txt;2024-10-20T23:40:00
8;2;../fake-data/blob/hipster.txt;2024-10-21T02:10:34
9;2;../fake-data/blob/hipster.txt;2024-10-21T10:08:34
10;1;../fake-data/blob/hipster.txt;2024-10-21T04:02:41
