id;rating;comment;review_date
1;5;../fake-data/blob/hipster.txt;2024-10-21T15:00:03
2;4;../fake-data/blob/hipster.txt;2024-10-21T13:01:40
3;2;../fake-data/blob/hipster.txt;2024-10-20T19:14:05
4;2;../fake-data/blob/hipster.txt;2024-10-21T08:00:53
5;3;../fake-data/blob/hipster.txt;2024-10-20T16:47:59
6;3;../fake-data/blob/hipster.txt;2024-10-21T04:37:35
7;5;../fake-data/blob/hipster.txt;2024-10-21T12:04:17
8;2;../fake-data/blob/hipster.txt;2024-10-21T07:51:07
9;1;../fake-data/blob/hipster.txt;2024-10-21T07:09:21
10;1;../fake-data/blob/hipster.txt;2024-10-21T09:41:01
